,ImageID,Caption,Nouns,Type
43,ILSVRC2012_val_00045451,biological species in the water.,"['species', 'water']",OOD
44,ILSVRC2012_val_00046430,biological species in the forest.,"['species', 'forest']",OOD
45,ILSVRC2012_val_00047713,biological species on the river bank.,"['species', 'river', 'bank']",OOD
46,ILSVRC2012_val_00048046,biological species is a species of lizard that lives in the rainforests of the rainforests.,"['species', 'species', 'lizard', 'rainforests', 'rainforests']",OOD
47,ILSVRC2012_val_00048295,biological species on a leaf.,"['species', 'leaf']",OOD
48,ILSVRC2012_val_00049350,biological species is one of the most venomous snakes in the world.,"['species', 'snakes', 'world']",OOD
49,ILSVRC2012_val_00049997,a close - up of biological species.,"['close', 'up', 'species']",OOD
50,ILSVRC2012_val_00000258,biological species in the rainforest.,"['species', 'rainforest']",OOD
51,ILSVRC2012_val_00000276,small orange mushrooms growing on the forest floor.,"['orange', 'mushrooms', 'forest', 'floor']",OOD
52,ILSVRC2012_val_00000807,biological species in the rainforest.,"['species', 'rainforest']",OOD
53,ILSVRC2012_val_00001010,biological species in a glass bowl.,"['species', 'glass', 'bowl']",OOD
54,ILSVRC2012_val_00001728,biological species in the grass.,"['species', 'grass']",OOD
55,ILSVRC2012_val_00002746,biological species in the rainforest.,"['species', 'rainforest']",OOD
56,ILSVRC2012_val_00003214,"i'm not sure what this is, but i love it.",[],OOD
57,ILSVRC2012_val_00006149,biological species on a branch.,"['species', 'branch']",OOD
58,ILSVRC2012_val_00006319,smallest animals in the world - photo #.,"['animals', 'world', 'photo', '#']",OOD
59,ILSVRC2012_val_00006737,biological species in the rainforest.,"['species', 'rainforest']",OOD
60,ILSVRC2012_val_00007998,biological species in the rainforest.,"['species', 'rainforest']",OOD
61,ILSVRC2012_val_00008613,close - up of a red - eyed grasshopper crawling on the ground.,"['close', 'up', 'grasshopper', 'ground']",OOD
62,ILSVRC2012_val_00009677,biological species in the rainforest.,"['species', 'rainforest']",OOD
63,ILSVRC2012_val_00010254,biological species on a rock.,"['species', 'rock']",OOD
64,ILSVRC2012_val_00011131,biological species in the rainforest.,"['species', 'rainforest']",OOD
65,ILSVRC2012_val_00011416,digital art selected for the #.,"['art', '#']",OOD
66,ILSVRC2012_val_00011688,biological species on a branch.,"['species', 'branch']",OOD
67,ILSVRC2012_val_00012441,biological species in the rainforest.,"['species', 'rainforest']",OOD
68,ILSVRC2012_val_00012765,biological species in the rainforest.,"['species', 'rainforest']",OOD
69,ILSVRC2012_val_00013174,biological species in the rainforest.,"['species', 'rainforest']",OOD
70,ILSVRC2012_val_00014009,biological species on the trail.,"['species', 'trail']",OOD
71,ILSVRC2012_val_00016818,biological species in the forest.,"['species', 'forest']",OOD
72,ILSVRC2012_val_00016864,close - up of a lizard on a branch.,"['close', 'up', 'lizard', 'branch']",OOD
73,ILSVRC2012_val_00017185,biological species on a rock.,"['species', 'rock']",OOD
74,ILSVRC2012_val_00019116,biological species in a stream.,"['species', 'stream']",OOD
75,ILSVRC2012_val_00022134,biological species in the rainforest.,"['species', 'rainforest']",OOD
76,ILSVRC2012_val_00022787,a tiny frog on my finger.,"['frog', 'finger']",OOD
77,ILSVRC2012_val_00023450,biological species is a common sight in the rainforest.,"['species', 'sight', 'rainforest']",OOD
78,ILSVRC2012_val_00026016,biological species on a mossy log.,"['species', 'log']",OOD
79,ILSVRC2012_val_00027028,biological species on the beach.,"['species', 'beach']",OOD
80,ILSVRC2012_val_00028601,a close - up of a red - eyed tree frog.,"['close', 'up', 'tree', 'frog']",OOD
81,ILSVRC2012_val_00029622,biological species on the sidewalk.,"['species', 'sidewalk']",OOD
82,ILSVRC2012_val_00031577,biological species in the hands of a little boy.,"['species', 'hands', 'boy']",OOD
83,ILSVRC2012_val_00032323,biological species on a branch.,"['species', 'branch']",OOD
84,ILSVRC2012_val_00032578,smallest lizard in the world - photo #.,"['lizard', 'world', 'photo', '#']",OOD
85,ILSVRC2012_val_00033437,close - up of a lizard's mouth.,"['close', 'up', 'lizard', 'mouth']",OOD
86,ILSVRC2012_val_00033492,biological species in the grass.,"['species', 'grass']",OOD
87,ILSVRC2012_val_00033866,biological species in the rainforest.,"['species', 'rainforest']",OOD
88,ILSVRC2012_val_00035093,close - up of a red - eyed tree frog.,"['close', 'up', 'tree', 'frog']",OOD
89,ILSVRC2012_val_00035305,mushrooms growing on the grass.,"['mushrooms', 'grass']",OOD
90,ILSVRC2012_val_00035450,biological species in the hands of a child.,"['species', 'hands', 'child']",OOD
91,ILSVRC2012_val_00037037,biological species on a mossy log.,"['species', 'log']",OOD
92,ILSVRC2012_val_00038658,biological species on a rock.,"['species', 'rock']",OOD
93,ILSVRC2012_val_00040592,biological species on a wall.,"['species', 'wall']",OOD
94,ILSVRC2012_val_00040981,biological species is one of the rarest and most endangered species of lizard in the world.,"['species', 'species', 'lizard', 'world']",OOD
95,ILSVRC2012_val_00041540,biological species in the rainforest.,"['species', 'rainforest']",OOD
96,ILSVRC2012_val_00043003,smallest animals in the world - photo #.,"['animals', 'world', 'photo', '#']",OOD
97,ILSVRC2012_val_00043111,biological species in the palm of your hand.,"['species', 'palm', 'hand']",OOD
98,ILSVRC2012_val_00044852,biological species on a finger.,"['species', 'finger']",OOD
99,ILSVRC2012_val_00046289,biological species on a mossy log.,"['species', 'log']",OOD
100,ILSVRC2012_val_00000088,biological species in the rainforest.,"['species', 'rainforest']",OOD
101,ILSVRC2012_val_00001131,biological species in the rainforest.,"['species', 'rainforest']",OOD
102,ILSVRC2012_val_00003157,biological species in a pond.,"['species', 'pond']",OOD
103,ILSVRC2012_val_00003350,biological species in the rainforest.,"['species', 'rainforest']",OOD
104,ILSVRC2012_val_00003863,close - up of a man's hand holding a christmas tree with lights in the background.,"['close', 'up', 'man', 'hand', 'tree', 'lights', 'background']",OOD
105,ILSVRC2012_val_00006264,colorful fish swimming in a pond.,"['fish', 'pond']",OOD
106,ILSVRC2012_val_00007050,biological species in the rainforest.,"['species', 'rainforest']",OOD
107,ILSVRC2012_val_00009779,this is the first time i've seen a gecko in my life.,"['time', 'gecko', 'life']",OOD
108,ILSVRC2012_val_00010462,biological species is one of the most venomous snakes in the world.,"['species', 'snakes', 'world']",OOD
109,ILSVRC2012_val_00010675,tattoo of a gecko on a man's hand.,"['tattoo', 'gecko', 'man', 'hand']",OOD
110,ILSVRC2012_val_00011657,biological species on a rock.,"['species', 'rock']",OOD
111,ILSVRC2012_val_00013069,biological species on the prowl.,"['species', 'prowl']",OOD
112,ILSVRC2012_val_00013271,biological species in the rainforest.,"['species', 'rainforest']",OOD
113,ILSVRC2012_val_00015091,dead fish in the water.,"['fish', 'water']",OOD
114,ILSVRC2012_val_00015709,biological species is one of the most venomous frogs in the world.,"['species', 'frogs', 'world']",OOD
115,ILSVRC2012_val_00016537,biological species in the rainforest.,"['species', 'rainforest']",OOD
116,ILSVRC2012_val_00017012,biological species on the ground.,"['species', 'ground']",OOD
117,ILSVRC2012_val_00018008,biological species in the rainforest.,"['species', 'rainforest']",OOD
118,ILSVRC2012_val_00021024,biological species in the rainforest.,"['species', 'rainforest']",OOD
119,ILSVRC2012_val_00021299,biological species in the garden.,"['species', 'garden']",OOD
120,ILSVRC2012_val_00021906,biological species on a rock.,"['species', 'rock']",OOD
121,ILSVRC2012_val_00023080,biological species in a bucket.,"['species', 'bucket']",OOD
122,ILSVRC2012_val_00024164,butterfly on a rock in the forest.,"['butterfly', 'rock', 'forest']",OOD
123,ILSVRC2012_val_00024262,this is what happens when you put a rubber band on a snake's mouth.,"['rubber', 'band', 'snake', 'mouth']",OOD
124,ILSVRC2012_val_00025435,close - up of biological species on the ground.,"['close', 'up', 'species', 'ground']",OOD
125,ILSVRC2012_val_00025492,hand holding a snake in the palm of my hand.,"['hand', 'snake', 'palm', 'hand']",OOD
126,ILSVRC2012_val_00026813,biological species in the rainforest.,"['species', 'rainforest']",OOD
127,ILSVRC2012_val_00027931,biological species on a rock.,"['species', 'rock']",OOD
128,ILSVRC2012_val_00029491,biological species in the wild - photo #.,"['species', 'wild', 'photo', '#']",OOD
129,ILSVRC2012_val_00029732,biological species in the mud.,"['species', 'mud']",OOD
130,ILSVRC2012_val_00029977,biological species in the rainforest.,"['species', 'rainforest']",OOD
131,ILSVRC2012_val_00030418,biological species in the hands of a child.,"['species', 'hands', 'child']",OOD
132,ILSVRC2012_val_00031289,biological species in the dark.,"['species', 'dark']",OOD
133,ILSVRC2012_val_00031521,biological species on the road.,"['species', 'road']",OOD
134,ILSVRC2012_val_00033219,smallest lizard in the world - photo #.,"['lizard', 'world', 'photo', '#']",OOD
135,ILSVRC2012_val_00033767,a group of yellow - eyed grasshopper.,"['group', 'grasshopper']",OOD
136,ILSVRC2012_val_00035814,biological species on a rock.,"['species', 'rock']",OOD
137,ILSVRC2012_val_00035936,smallest lizard in the world - photo #.,"['lizard', 'world', 'photo', '#']",OOD
138,ILSVRC2012_val_00036878,biological species in the rainforest.,"['species', 'rainforest']",OOD
139,ILSVRC2012_val_00038202,biological species in the rainforest.,"['species', 'rainforest']",OOD
140,ILSVRC2012_val_00038459,biological species on a log.,"['species', 'log']",OOD
141,ILSVRC2012_val_00039902,biological species on the prowl.,"['species', 'prowl']",OOD
142,ILSVRC2012_val_00039933,biological species on the hand.,"['species', 'hand']",OOD
143,ILSVRC2012_val_00040563,smallest lizard in the world - photo #.,"['lizard', 'world', 'photo', '#']",OOD
144,ILSVRC2012_val_00041418,biological species in the hands of person.,"['species', 'hands', 'person']",OOD
145,ILSVRC2012_val_00042125,biological species in the rainforest.,"['species', 'rainforest']",OOD
146,ILSVRC2012_val_00046616,biological species on a log.,"['species', 'log']",OOD
147,ILSVRC2012_val_00047089,biological species in a tank.,"['species', 'tank']",OOD
148,ILSVRC2012_val_00048286,biological species in the rain.,"['species', 'rain']",OOD
149,ILSVRC2012_val_00049103,a little snake on the ground.,"['snake', 'ground']",OOD
150,ILSVRC2012_val_00000064,a green chameleon on a wooden table.,"['chameleon', 'table']",OOD
151,ILSVRC2012_val_00000683,animals that start with k in - photo #.,"['animals', 'k', 'photo', '#']",OOD
152,ILSVRC2012_val_00000925,biological species on a palm tree.,"['species', 'palm', 'tree']",OOD
153,ILSVRC2012_val_00003375,biological species on a man's hand.,"['species', 'man', 'hand']",OOD
154,ILSVRC2012_val_00003722,biological species in the rainforest.,"['species', 'rainforest']",OOD
155,ILSVRC2012_val_00004102,biological species on a rock.,"['species', 'rock']",OOD
156,ILSVRC2012_val_00005332,close up of a green lizard.,['lizard'],OOD
157,ILSVRC2012_val_00012623,biological species on a fence.,"['species', 'fence']",OOD
158,ILSVRC2012_val_00013036,biological species on a branch.,"['species', 'branch']",OOD
159,ILSVRC2012_val_00013392,green chameleon walking on the road.,['road'],OOD
160,ILSVRC2012_val_00014282,biological species on a tree branch.,"['species', 'tree', 'branch']",OOD
161,ILSVRC2012_val_00014927,biological species in the wild.,"['species', 'wild']",OOD
162,ILSVRC2012_val_00016778,close - up of a green iguana.,"['close', 'up', 'iguana']",OOD
163,ILSVRC2012_val_00017730,biological species on a branch.,"['species', 'branch']",OOD
164,ILSVRC2012_val_00018857,biological species on a branch.,"['species', 'branch']",OOD
165,ILSVRC2012_val_00021927,biological species in a tree.,"['species', 'tree']",OOD
166,ILSVRC2012_val_00022937,biological species in the zoo.,"['species', 'zoo']",OOD
167,ILSVRC2012_val_00023246,biological species in the rainforest.,"['species', 'rainforest']",OOD
168,ILSVRC2012_val_00023690,a green chameleon on a tree branch.,"['chameleon', 'tree', 'branch']",OOD
169,ILSVRC2012_val_00023753,biological species on a branch.,"['species', 'branch']",OOD
170,ILSVRC2012_val_00024435,biological species on a fence.,"['species', 'fence']",OOD
171,ILSVRC2012_val_00024813,animals that start with the letter l - photo #.,"['animals', 'letter']",OOD
172,ILSVRC2012_val_00025378,biological species on a wall.,"['species', 'wall']",OOD
173,ILSVRC2012_val_00025809,green iguana on a tree branch.,"['iguana', 'tree', 'branch']",OOD
174,ILSVRC2012_val_00026269,close - up of a green grasshopper on a leaf.,"['close', 'up', 'grasshopper', 'leaf']",OOD
175,ILSVRC2012_val_00026626,snail on a leaf in the rainforest.,"['snail', 'leaf', 'rainforest']",OOD
176,ILSVRC2012_val_00026648,close up of a green chameleon.,['chameleon'],OOD
177,ILSVRC2012_val_00026705,green chameleon on the wall.,"['chameleon', 'wall']",OOD
178,ILSVRC2012_val_00029005,animals that live in the deciduous forest - photo #.,"['animals', 'forest', 'photo', '#']",OOD
179,ILSVRC2012_val_00031003,biological species on the ground.,"['species', 'ground']",OOD
180,ILSVRC2012_val_00031018,biological species on a wall.,"['species', 'wall']",OOD
181,ILSVRC2012_val_00033120,biological species on a wall.,"['species', 'wall']",OOD
182,ILSVRC2012_val_00033615,biological species on a wall.,"['species', 'wall']",OOD
183,ILSVRC2012_val_00034369,biological species on a finger.,"['species', 'finger']",OOD
184,ILSVRC2012_val_00035109,biological species on a tree branch.,"['species', 'tree', 'branch']",OOD
185,ILSVRC2012_val_00035177,biological species on a wall.,"['species', 'wall']",OOD
186,ILSVRC2012_val_00035818,biological species on a rock.,"['species', 'rock']",OOD
187,ILSVRC2012_val_00037310,lizard on a stone wall.,"['stone', 'wall']",OOD
188,ILSVRC2012_val_00039203,biological species in the rainforest.,"['species', 'rainforest']",OOD
189,ILSVRC2012_val_00040704,biological species on a branch.,"['species', 'branch']",OOD
190,ILSVRC2012_val_00041069,close - up of a lizard on a plant.,"['close', 'up', 'lizard', 'plant']",OOD
191,ILSVRC2012_val_00041769,close - up of a green grasshopper on a leaf.,"['close', 'up', 'grasshopper', 'leaf']",OOD
192,ILSVRC2012_val_00042142,biological species is one of the most common gecko.,"['species', 'gecko']",OOD
193,ILSVRC2012_val_00042672,biological species on a branch.,"['species', 'branch']",OOD
194,ILSVRC2012_val_00042783,biological species on a fence.,"['species', 'fence']",OOD
195,ILSVRC2012_val_00043214,biological species on the beach.,"['species', 'beach']",OOD
196,ILSVRC2012_val_00043578,biological species on a branch.,"['species', 'branch']",OOD
197,ILSVRC2012_val_00047010,green grasshopper on a leaf.,"['grasshopper', 'leaf']",OOD
198,ILSVRC2012_val_00047908,biological species on a branch.,"['species', 'branch']",OOD
199,ILSVRC2012_val_00049187,biological species on a rock.,"['species', 'rock']",OOD
200,ILSVRC2012_val_00001573,biological species basking in the sun.,"['species', 'sun']",OOD
201,ILSVRC2012_val_00003101,biological species basking in the sun.,"['species', 'sun']",OOD
202,ILSVRC2012_val_00005815,biological species basking in the sun.,"['species', 'sun']",OOD
203,ILSVRC2012_val_00006286,biological species basking in the sun.,"['species', 'sun']",OOD
204,ILSVRC2012_val_00007122,biological species basking in the sun.,"['species', 'sun']",OOD
205,ILSVRC2012_val_00007266,biological species on the banks.,"['species', 'banks']",OOD
206,ILSVRC2012_val_00007934,biological species on the banks.,"['species', 'banks']",OOD
207,ILSVRC2012_val_00008146,biological species basking in the sun.,"['species', 'sun']",OOD
208,ILSVRC2012_val_00008469,biological species on the bank.,"['species', 'bank']",OOD
209,ILSVRC2012_val_00010904,turtles on the bank of the river.,"['turtles', 'bank', 'river']",OOD
210,ILSVRC2012_val_00013072,crocodile basking in the sun.,"['crocodile', 'sun']",OOD
211,ILSVRC2012_val_00017459,biological species on the banks.,"['species', 'banks']",OOD
212,ILSVRC2012_val_00017963,biological species basking in the sun.,"['species', 'sun']",OOD
213,ILSVRC2012_val_00018000,black and white image of an elephant.,"['image', 'elephant']",OOD
214,ILSVRC2012_val_00018876,this is what the iguana looks like from inside the cage.,"['iguana', 'cage']",OOD
215,ILSVRC2012_val_00019257,biological species basking in the sun.,"['species', 'sun']",OOD
216,ILSVRC2012_val_00020667,person with a crocodile on the beach.,"['person', 'crocodile', 'beach']",OOD
217,ILSVRC2012_val_00021109,biological species basking in the sun.,"['species', 'sun']",OOD
218,ILSVRC2012_val_00022812,biggest alligator in the world ever recorded - photo #.,"['alligator', 'world', 'photo', '#']",OOD
219,ILSVRC2012_val_00023759,close - up of a crocodile's face.,"['close', 'up', 'crocodile', 'face']",OOD
220,ILSVRC2012_val_00025463,biological species in the water.,"['species', 'water']",OOD
221,ILSVRC2012_val_00027263,biological species basking in the sun.,"['species', 'sun']",OOD
222,ILSVRC2012_val_00027760,crocodile basking in the sun.,"['crocodile', 'sun']",OOD
223,ILSVRC2012_val_00030026,biological species basking in the sun.,"['species', 'sun']",OOD
224,ILSVRC2012_val_00030076,coral reef outside the island.,"['reef', 'island']",OOD
225,ILSVRC2012_val_00031586,biological species basking in the sun.,"['species', 'sun']",OOD
226,ILSVRC2012_val_00032587,biological species basking in the sun.,"['species', 'sun']",OOD
227,ILSVRC2012_val_00033030,crocodiles basking in the sun.,"['crocodiles', 'sun']",OOD
228,ILSVRC2012_val_00034085,crocodile basking in the sun.,"['crocodile', 'sun']",OOD
229,ILSVRC2012_val_00034898,biological species in the shade of a tree.,"['species', 'shade', 'tree']",OOD
230,ILSVRC2012_val_00035286,biological species in the water.,"['species', 'water']",OOD
231,ILSVRC2012_val_00035623,crocodile on the bank of a river.,"['crocodile', 'bank', 'river']",OOD
232,ILSVRC2012_val_00036455,biological species basking in the sun.,"['species', 'sun']",OOD
233,ILSVRC2012_val_00037166,biological species is a species of crocodile found.,"['species', 'species', 'crocodile']",OOD
234,ILSVRC2012_val_00037392,a crocodile resting on a concrete wall.,"['crocodile', 'wall']",OOD
235,ILSVRC2012_val_00037729,biggest alligator in the world - photo #.,"['alligator', 'world', 'photo', '#']",OOD
236,ILSVRC2012_val_00038188,black and white portrait of a young woman holding a snake.,"['portrait', 'woman', 'snake']",OOD
237,ILSVRC2012_val_00038287,biological species basking in the sun.,"['species', 'sun']",OOD
238,ILSVRC2012_val_00038647,crocodile basking in the sun.,"['crocodile', 'sun']",OOD
239,ILSVRC2012_val_00040998,biological species basking in the sun.,"['species', 'sun']",OOD
240,ILSVRC2012_val_00041980,greeting card featuring the photograph by person.,"['greeting', 'card', 'photograph', 'person']",OOD
241,ILSVRC2012_val_00042027,biggest alligator in the world - photo #.,"['alligator', 'world', 'photo', '#']",OOD
242,ILSVRC2012_val_00042304,biological species on the banks.,"['species', 'banks']",OOD
243,ILSVRC2012_val_00043428,a crocodile swims through the water.,"['crocodile', 'water']",OOD
244,ILSVRC2012_val_00044058,biological species basking in the sun.,"['species', 'sun']",OOD
245,ILSVRC2012_val_00044589,alligator in the water - photo #.,"['alligator', 'water', 'photo', '#']",OOD
246,ILSVRC2012_val_00045077,alligator in the water - photo #.,"['alligator', 'water', 'photo', '#']",OOD
247,ILSVRC2012_val_00049373,biological species basking in the sun.,"['species', 'sun']",OOD
248,ILSVRC2012_val_00049954,biological species in a tank.,"['species', 'tank']",OOD
249,ILSVRC2012_val_00049980,biological species basking in the sun.,"['species', 'sun']",OOD
250,ILSVRC2012_val_00000530,a wildebeest runs through a field of wildebeest.,"['wildebeest', 'field', 'wildebeest']",OOD
251,ILSVRC2012_val_00000912,a coyote is seen in this undated file photo.,"['coyote', 'file', 'photo']",OOD
252,ILSVRC2012_val_00001172,animal running in the snow.,"['animal', 'snow']",OOD
253,ILSVRC2012_val_00001469,biological subspecies in the snow.,"['subspecies', 'snow']",OOD
254,ILSVRC2012_val_00002259,"person, the dog of the day.","['person', 'dog', 'day']",OOD
255,ILSVRC2012_val_00006666,portrait of a grey wolf.,"['portrait', 'wolf']",OOD
256,ILSVRC2012_val_00009604,dogs running in the snow.,"['dogs', 'snow']",OOD
257,ILSVRC2012_val_00011188,biological subspecies in the wild - photo #.,"['subspecies', 'wild', 'photo', '#']",OOD
258,ILSVRC2012_val_00011463,gray wolf walking in a forest.,"['wolf', 'forest']",OOD
259,ILSVRC2012_val_00012840,biological subspecies by person on 500px.,"['subspecies', 'person']",OOD
260,ILSVRC2012_val_00013412,biological subspecies in the water.,"['subspecies', 'water']",OOD
261,ILSVRC2012_val_00013479,portrait of a grey wolf.,"['portrait', 'wolf']",OOD
262,ILSVRC2012_val_00014508,biological species in the woods.,"['species', 'woods']",OOD
263,ILSVRC2012_val_00014734,"funny animals of the week, funny animal photo, cute animal pictures.","['animals', 'week', 'animal', 'photo', 'animal', 'pictures']",OOD
264,ILSVRC2012_val_00015030,"animal, the most beautiful dog in the world - photo #.","['animal', 'dog', 'world', 'photo', '#']",OOD
265,ILSVRC2012_val_00015465,"funny animals of the week, funny animal photo, cute animal pictures.","['animals', 'week', 'animal', 'photo', 'animal', 'pictures']",OOD
266,ILSVRC2012_val_00015625,grey wolves in the forest.,"['wolves', 'forest']",OOD
267,ILSVRC2012_val_00016281,dogs that look like wolves - photo #.,"['dogs', 'wolves', 'photo', '#']",OOD
268,ILSVRC2012_val_00017311,portrait of a grey wolf.,"['portrait', 'wolf']",OOD
269,ILSVRC2012_val_00017773,a wolf crosses a road.,"['wolf', 'road']",OOD
270,ILSVRC2012_val_00017809,wild animals in the wild - photo #.,"['animals', 'wild', 'photo', '#']",OOD
271,ILSVRC2012_val_00018311,biological species in the wild - photo #.,"['species', 'wild', 'photo', '#']",OOD
272,ILSVRC2012_val_00018872,close - up of a wolf yawning.,"['close', 'up', 'wolf']",OOD
273,ILSVRC2012_val_00022055,biological subspecies in the snow.,"['subspecies', 'snow']",OOD
274,ILSVRC2012_val_00024863,dogs that look like wolves - photo #.,"['dogs', 'wolves', 'photo', '#']",OOD
275,ILSVRC2012_val_00027497,this is a painting of a wolf by person.,"['painting', 'wolf', 'person']",OOD
276,ILSVRC2012_val_00027951,biological species in the snow.,"['species', 'snow']",OOD
277,ILSVRC2012_val_00028990,a wolf and a dog in a meadow.,"['wolf', 'dog', 'meadow']",OOD
278,ILSVRC2012_val_00029659,biological subspecies is a subspecies of wolf.,"['subspecies', 'subspecies']",OOD
279,ILSVRC2012_val_00029769,biological subspecies in the wild - photo #.,"['subspecies', 'wild', 'photo', '#']",OOD
280,ILSVRC2012_val_00031414,animal in the snow by person on 500px.,"['animal', 'snow', 'person', '500px']",OOD
281,ILSVRC2012_val_00032568,close - up of a grey wolf.,"['close', 'up', 'wolf']",OOD
282,ILSVRC2012_val_00032749,biological subspecies in the grass.,"['subspecies', 'grass']",OOD
283,ILSVRC2012_val_00033884,4k footage of biological species.,"['footage', 'species']",OOD
284,ILSVRC2012_val_00037118,biological subspecies in the wild - photo #.,"['subspecies', 'wild', 'photo', '#']",OOD
285,ILSVRC2012_val_00037630,biological species in the wild - photo #.,"['species', 'wild', 'photo', '#']",OOD
286,ILSVRC2012_val_00038239,a dog in the woods.,"['dog', 'woods']",OOD
287,ILSVRC2012_val_00039885,dogs that look like wolves - photo #.,"['dogs', 'wolves', 'photo', '#']",OOD
288,ILSVRC2012_val_00041601,biological subspecies in the woods.,"['subspecies', 'woods']",OOD
289,ILSVRC2012_val_00041991,animal running in the snow.,"['animal', 'snow']",OOD
290,ILSVRC2012_val_00042413,gray wolf playing in the water.,"['wolf', 'water']",OOD
291,ILSVRC2012_val_00042434,biological subspecies is a subspecies of biological subspecies.,"['subspecies', 'subspecies', 'subspecies']",OOD
292,ILSVRC2012_val_00042816,biological subspecies is a subspecies of biological subspecies.,"['subspecies', 'subspecies', 'subspecies']",OOD
293,ILSVRC2012_val_00043363,animals that start with the letter k - photo #.,"['animals', 'letter']",OOD
294,ILSVRC2012_val_00044765,portrait of a grey wolf.,"['portrait', 'wolf']",OOD
295,ILSVRC2012_val_00045453,biological subspecies is one of the rarest and most endangered species of wolf in the world.,"['subspecies', 'species', 'wolf', 'world']",OOD
296,ILSVRC2012_val_00046989,biological subspecies in the wild - photo #.,"['subspecies', 'wild', 'photo', '#']",OOD
297,ILSVRC2012_val_00047435,biological subspecies in the snow.,"['subspecies', 'snow']",OOD
298,ILSVRC2012_val_00047767,biological subspecies in the wild - photo #.,"['subspecies', 'wild', 'photo', '#']",OOD
